Order_ID,Supplier_Name,Order_Date,Expected_Delivery_Date,Actual_Delivery_Date,Cost_of_Goods_Sold,Avg_Inventory_Value,Items_Ordered,Items_Damaged
ORD-100832,ThetaTrade GmbH,12-05-2023,26-05-2023,04-06-2023,131127.71,21402.17,750,31
ORD-100833,DeltaCargo Pvt.,06-06-2022,23-06-2022,30-06-2022,235424.39,37461.72,225,2
ORD-100834,AlphaSupply Co.,24-07-2024,12-08-2024,26-08-2024,203790.01,109947.87,548,28
ORD-100835,GammaGoods Inc.,30-04-2024,09-05-2024,10-05-2024,95226.15,35930.42,338,22
ORD-100836,GammaGoods Inc.,04-06-2024,14-06-2024,15-06-2024,193995.41,79749.28,126,0
ORD-100837,EpsilonEx Corp.,06-08-2022,24-08-2022,05-09-2022,128933.82,31448.36,494,18
ORD-100838,DeltaCargo Pvt.,16-01-2022,31-01-2022,13-02-2022,137082.37,17511.41,713,28
ORD-100839,BetaLogistics Ltd.,24-09-2024,01-10-2024,11-10-2024,132552.15,77428.6,266,15
ORD-100840,KappaKargo BV,13-11-2022,28-11-2022,04-12-2022,201901.24,25644.3,799,5
ORD-100841,EpsilonEx Corp.,20-12-2023,25-12-2023,29-12-2023,230050.74,117628,993,32
ORD-100842,GammaGoods Inc.,22-09-2024,03-10-2024,12-10-2024,83281.83,36022.99,103,6
ORD-100843,DeltaCargo Pvt.,09-02-2022,17-02-2022,27-02-2022,162270.66,49291.42,205,9
ORD-100844,ThetaTrade GmbH,06-01-2022,26-01-2022,28-01-2022,158960.17,75235.63,325,19
ORD-100845,KappaKargo BV,06-01-2022,09-01-2022,07-01-2022,222436.83,107296.01,858,25
ORD-100846,EpsilonEx Corp.,21-06-2022,09-07-2022,08-07-2022,114566.86,61768.25,185,14
ORD-100847,ZetaFreight LLC,26-02-2022,06-03-2022,09-03-2022,51589.33,19215.1,497,3
ORD-100848,DeltaCargo Pvt.,16-06-2024,19-06-2024,28-06-2024,54756.04,11326.48,561,4
ORD-100849,EtaDistrib.,26-10-2023,09-11-2023,14-11-2023,17562.74,6784.3,172,7
ORD-100850,EtaDistrib.,09-12-2024,24-12-2024,01-01-2025,29678.48,4441.61,89,3
ORD-100851,BetaLogistics Ltd.,27-05-2024,01-06-2024,06-06-2024,78798.8,22703.08,162,8
ORD-100852,ZetaFreight LLC,20-11-2024,23-11-2024,25-11-2024,30127.92,12207.33,103,2
ORD-100853,KappaKargo BV,19-09-2022,24-09-2022,04-10-2022,218417.4,49350.01,525,9
ORD-100854,GammaGoods Inc.,12-11-2022,22-11-2022,02-12-2022,93694.54,49896.22,940,56
ORD-100855,EpsilonEx Corp.,19-07-2024,24-07-2024,07-08-2024,95274.49,56023.87,386,9
ORD-100856,EtaDistrib.,26-09-2022,11-10-2022,23-10-2022,190589.06,26292.72,294,17
ORD-100857,AlphaSupply Co.,04-03-2022,08-03-2022,12-03-2022,78827.72,15997.8,273,14
ORD-100858,ZetaFreight LLC,03-01-2024,20-01-2024,29-01-2024,180219.66,60644.96,983,7
ORD-100859,EtaDistrib.,27-05-2024,14-06-2024,17-06-2024,206493.64,24566.7,961,55
ORD-100860,ZetaFreight LLC,26-11-2024,11-12-2024,23-12-2024,93243.62,13656.81,666,47
ORD-100861,DeltaCargo Pvt.,12-10-2024,31-10-2024,08-11-2024,122063.92,67174.22,490,32
ORD-100862,IotaImports SA,12-05-2022,31-05-2022,12-06-2022,83946.09,10305.64,201,0
ORD-100863,GammaGoods Inc.,25-04-2024,28-04-2024,30-04-2024,108675.23,24315.23,933,40
ORD-100864,ZetaFreight LLC,15-07-2024,24-07-2024,22-07-2024,147283.05,45925.26,51,4
ORD-100865,DeltaCargo Pvt.,04-02-2024,20-02-2024,20-02-2024,90661.73,9993.61,205,10
ORD-100866,IotaImports SA,16-06-2024,25-06-2024,02-07-2024,118712.58,59985.1,695,16
ORD-100867,EpsilonEx Corp.,06-07-2024,22-07-2024,05-08-2024,126574.81,65186.52,224,3
ORD-100868,DeltaCargo Pvt.,04-05-2023,20-05-2023,28-05-2023,11003.43,3271.71,152,8
ORD-100869,GammaGoods Inc.,13-02-2022,05-03-2022,16-03-2022,45094,9059.02,616,38
ORD-100870,ZetaFreight LLC,15-05-2023,23-05-2023,28-05-2023,137636.72,75174.29,74,5
ORD-100871,ThetaTrade GmbH,09-08-2022,18-08-2022,01-09-2022,5649.41,2481.66,306,22
ORD-100872,EtaDistrib.,05-05-2022,08-05-2022,21-05-2022,177527.44,64252.66,661,18
ORD-100873,BetaLogistics Ltd.,17-05-2022,25-05-2022,26-05-2022,226838.92,67189.44,225,11
ORD-100874,AlphaSupply Co.,03-02-2024,11-02-2024,23-02-2024,189869.44,70183.04,772,6
ORD-100875,BetaLogistics Ltd.,07-07-2023,18-07-2023,16-07-2023,81967.04,18422.57,140,1
ORD-100876,IotaImports SA,15-08-2023,25-08-2023,02-09-2023,115211.04,37420.55,633,4
ORD-100877,BetaLogistics Ltd.,26-03-2024,13-04-2024,18-04-2024,164425.62,72832.14,122,9
ORD-100878,BetaLogistics Ltd.,24-08-2023,09-09-2023,12-09-2023,171707.05,52487.31,745,9
ORD-100879,EpsilonEx Corp.,21-11-2023,07-12-2023,20-12-2023,244486.74,108179.83,766,30
ORD-100880,BetaLogistics Ltd.,05-04-2022,08-04-2022,17-04-2022,125780.31,59036.6,805,28
ORD-100881,BetaLogistics Ltd.,20-07-2024,31-07-2024,31-07-2024,66136.03,31537.36,318,8
ORD-100882,BetaLogistics Ltd.,07-05-2023,23-05-2023,23-05-2023,93737,36050.22,274,12
ORD-100883,AlphaSupply Co.,19-06-2022,26-06-2022,25-06-2022,230998.52,44396.53,980,0
ORD-100884,ZetaFreight LLC,09-06-2024,19-06-2024,22-06-2024,160013.85,72051.01,743,23
ORD-100885,GammaGoods Inc.,15-03-2024,31-03-2024,30-03-2024,216741.59,110460.3,224,9
ORD-100886,GammaGoods Inc.,28-02-2022,17-03-2022,19-03-2022,182400.97,26839.28,77,5
ORD-100887,KappaKargo BV,31-07-2022,18-08-2022,29-08-2022,241530.43,132354.57,387,22
ORD-100888,KappaKargo BV,18-01-2022,28-01-2022,09-02-2022,127801.36,72929.89,682,46
ORD-100889,AlphaSupply Co.,24-10-2022,03-11-2022,14-11-2022,237726.79,103201.47,406,12
ORD-100890,KappaKargo BV,20-04-2022,29-04-2022,05-05-2022,222043.1,34534.91,818,9
ORD-100891,AlphaSupply Co.,17-02-2024,03-03-2024,12-03-2024,211558.14,90302.62,525,17
ORD-100892,ZetaFreight LLC,27-07-2023,06-08-2023,20-08-2023,235077.84,65359.68,992,76
ORD-100893,ZetaFreight LLC,09-12-2024,19-12-2024,17-12-2024,133756.72,33682.99,877,15
ORD-100894,EtaDistrib.,31-03-2024,06-04-2024,19-04-2024,186993.13,22136.62,498,7
ORD-100895,EpsilonEx Corp.,01-11-2023,12-11-2023,22-11-2023,141057.26,65227.28,843,64
ORD-100896,EtaDistrib.,12-07-2023,19-07-2023,23-07-2023,195183.93,74821.8,476,36
ORD-100897,BetaLogistics Ltd.,01-03-2022,13-03-2022,18-03-2022,192119.36,62514.98,59,1
ORD-100898,EpsilonEx Corp.,18-03-2022,05-04-2022,10-04-2022,190809.03,56163.53,342,21
ORD-100899,IotaImports SA,06-11-2023,22-11-2023,22-11-2023,109970.04,33642.71,439,15
ORD-100900,ZetaFreight LLC,05-01-2022,16-01-2022,17-01-2022,200090.53,65339.03,978,39
ORD-100901,EtaDistrib.,16-02-2022,08-03-2022,11-03-2022,219739.89,74435.64,837,33
ORD-100902,AlphaSupply Co.,28-08-2022,17-09-2022,15-09-2022,160882.48,23945.8,189,15
ORD-100903,EpsilonEx Corp.,26-08-2024,05-09-2024,11-09-2024,116389.97,33771.77,50,1
ORD-100904,AlphaSupply Co.,18-05-2023,03-06-2023,09-06-2023,214045.82,28257.97,552,34
ORD-100905,ZetaFreight LLC,16-02-2024,25-02-2024,28-02-2024,195720.33,95504.76,557,0
ORD-100906,DeltaCargo Pvt.,27-03-2023,14-04-2023,14-04-2023,120052.02,43353.15,749,38
ORD-100907,ThetaTrade GmbH,09-07-2022,18-07-2022,01-08-2022,147067.92,73498.31,296,15
ORD-100908,ThetaTrade GmbH,11-02-2023,18-02-2023,27-02-2023,173027.19,54444.74,822,50
ORD-100909,AlphaSupply Co.,11-04-2022,16-04-2022,22-04-2022,173638.79,30655.79,442,33
ORD-100910,DeltaCargo Pvt.,23-04-2024,11-05-2024,21-05-2024,81204.1,20283.79,368,22
ORD-100911,KappaKargo BV,20-07-2022,28-07-2022,01-08-2022,76709.46,16640.61,449,26
ORD-100912,AlphaSupply Co.,17-02-2023,06-03-2023,07-03-2023,222399.99,71157.31,948,19
ORD-100913,BetaLogistics Ltd.,09-12-2024,13-12-2024,22-12-2024,234567.73,115983.29,422,34
ORD-100914,KappaKargo BV,11-10-2023,23-10-2023,03-11-2023,103505.96,16386.7,583,22
ORD-100915,EpsilonEx Corp.,18-05-2023,28-05-2023,06-06-2023,228777.34,68644.66,898,30
ORD-100916,EtaDistrib.,18-08-2023,28-08-2023,04-09-2023,120319.6,17554.1,67,3
ORD-100917,GammaGoods Inc.,08-05-2024,14-05-2024,12-05-2024,45964.58,13593.01,560,18
ORD-100918,EpsilonEx Corp.,06-10-2022,10-10-2022,18-10-2022,184555.71,72209.49,723,34
ORD-100919,EtaDistrib.,28-11-2023,07-12-2023,15-12-2023,16241.85,2184.32,909,25
ORD-100920,DeltaCargo Pvt.,13-08-2024,24-08-2024,29-08-2024,32909.51,4387.53,108,2
ORD-100921,IotaImports SA,19-09-2023,06-10-2023,08-10-2023,235546.37,109589.14,741,55
ORD-100922,KappaKargo BV,04-05-2023,15-05-2023,29-05-2023,131817.33,40039.37,813,60
ORD-100923,EtaDistrib.,08-06-2022,15-06-2022,19-06-2022,70262.21,19370.67,383,15
ORD-100924,GammaGoods Inc.,29-09-2022,06-10-2022,08-10-2022,122700.32,54375.86,759,58
ORD-100925,GammaGoods Inc.,01-11-2024,15-11-2024,25-11-2024,146653.52,20880.77,519,17
ORD-100926,AlphaSupply Co.,16-08-2023,26-08-2023,01-09-2023,161534.3,85590.16,675,21
ORD-100927,ThetaTrade GmbH,26-11-2022,15-12-2022,22-12-2022,90314.47,44047.54,420,31
ORD-100928,IotaImports SA,04-04-2023,14-04-2023,23-04-2023,99913.73,29456.8,218,11
ORD-100929,KappaKargo BV,25-09-2023,08-10-2023,12-10-2023,139691.99,46706.54,837,51
ORD-100930,KappaKargo BV,12-08-2023,16-08-2023,16-08-2023,158532.81,47378.76,255,8
ORD-100931,BetaLogistics Ltd.,06-02-2024,12-02-2024,12-02-2024,230732.33,113662.23,228,7
ORD-100932,EtaDistrib.,09-10-2022,27-10-2022,09-11-2022,101107.65,11576.52,892,6
ORD-100933,GammaGoods Inc.,12-12-2023,21-12-2023,27-12-2023,219298.37,95547.06,940,73
ORD-100934,BetaLogistics Ltd.,30-04-2023,10-05-2023,15-05-2023,248338.44,62400.96,629,11
ORD-100935,ZetaFreight LLC,26-10-2024,08-11-2024,11-11-2024,88055.86,43127.43,601,24
ORD-100936,EtaDistrib.,22-06-2022,26-06-2022,06-07-2022,11684.69,6916.8,393,4
ORD-100937,ThetaTrade GmbH,12-06-2022,24-06-2022,07-07-2022,153070.95,36658.83,631,33
ORD-100938,EpsilonEx Corp.,21-05-2023,30-05-2023,10-06-2023,226393.68,73108.38,629,20
ORD-100939,BetaLogistics Ltd.,11-07-2023,16-07-2023,23-07-2023,18080.3,6758.33,541,33
ORD-100940,AlphaSupply Co.,27-01-2024,06-02-2024,12-02-2024,53301.71,20016.1,673,28
ORD-100941,AlphaSupply Co.,19-03-2023,30-03-2023,11-04-2023,170656.86,30425.62,577,6
ORD-100942,ThetaTrade GmbH,27-09-2024,03-10-2024,15-10-2024,203364.96,79642.41,886,1
ORD-100943,ZetaFreight LLC,04-06-2023,16-06-2023,20-06-2023,26226.85,12115.66,684,12
ORD-100944,DeltaCargo Pvt.,22-05-2022,07-06-2022,21-06-2022,94115.78,53835.57,416,24
ORD-100945,ThetaTrade GmbH,11-05-2022,18-05-2022,30-05-2022,63490.94,29376.63,672,45
ORD-100946,DeltaCargo Pvt.,01-12-2024,21-12-2024,02-01-2025,241394.73,96957.03,268,7
ORD-100947,GammaGoods Inc.,27-05-2022,10-06-2022,08-06-2022,172204.86,37303.94,253,11
ORD-100948,IotaImports SA,03-11-2024,19-11-2024,19-11-2024,121531.43,18103.33,836,16
ORD-100949,ZetaFreight LLC,01-11-2022,05-11-2022,08-11-2022,216276.31,90223.41,603,42
ORD-100950,EtaDistrib.,13-04-2022,29-04-2022,09-05-2022,136727.27,56412.49,101,8
ORD-100951,IotaImports SA,30-11-2022,09-12-2022,08-12-2022,228276.86,118630.79,387,23
ORD-100952,DeltaCargo Pvt.,05-11-2023,20-11-2023,19-11-2023,63508.05,20516.34,986,7
ORD-100953,AlphaSupply Co.,14-04-2023,01-05-2023,29-04-2023,11697.91,2176.07,655,23
ORD-100954,EtaDistrib.,10-05-2024,17-05-2024,18-05-2024,110040.93,23368.66,876,69
ORD-100955,DeltaCargo Pvt.,01-11-2023,08-11-2023,21-11-2023,55047.92,18617.18,570,10
ORD-100956,KappaKargo BV,15-03-2023,19-03-2023,29-03-2023,209754.11,53702.58,90,5
ORD-100957,DeltaCargo Pvt.,26-11-2023,09-12-2023,19-12-2023,135566.28,25775.7,220,17
ORD-100958,ThetaTrade GmbH,29-11-2024,15-12-2024,17-12-2024,75722.59,11655.65,137,8
ORD-100959,ThetaTrade GmbH,27-03-2023,06-04-2023,14-04-2023,194525.6,59558.97,748,36
ORD-100960,ThetaTrade GmbH,18-06-2022,23-06-2022,04-07-2022,134086.92,36037.09,769,31
ORD-100961,EtaDistrib.,24-03-2023,01-04-2023,08-04-2023,128184.7,74685.24,484,36
ORD-100962,AlphaSupply Co.,08-07-2024,18-07-2024,30-07-2024,49293.5,26037.14,738,23
ORD-100963,IotaImports SA,27-08-2022,15-09-2022,22-09-2022,248827.73,47711.65,574,41
ORD-100964,GammaGoods Inc.,05-11-2024,10-11-2024,13-11-2024,166459.43,79347.33,753,26
ORD-100965,ZetaFreight LLC,07-10-2023,16-10-2023,24-10-2023,214431.76,72928.01,689,42
ORD-100966,GammaGoods Inc.,21-10-2023,04-11-2023,18-11-2023,191134.42,107618.11,483,35
ORD-100967,GammaGoods Inc.,14-12-2022,21-12-2022,02-01-2023,128218.8,51813.55,670,30
ORD-100968,DeltaCargo Pvt.,04-10-2024,22-10-2024,28-10-2024,7384.24,1491.59,352,9
ORD-100969,EpsilonEx Corp.,09-02-2022,28-02-2022,08-03-2022,168334.2,33327.5,762,3
ORD-100970,KappaKargo BV,24-11-2022,03-12-2022,17-12-2022,29682.36,17324.1,918,59
ORD-100971,DeltaCargo Pvt.,04-04-2023,20-04-2023,30-04-2023,240558.93,134505.69,246,12
ORD-100972,KappaKargo BV,07-06-2023,23-06-2023,29-06-2023,66069.92,22558.23,684,14
ORD-100973,EtaDistrib.,04-06-2023,19-06-2023,21-06-2023,94996.58,36285.86,154,11
ORD-100974,EtaDistrib.,11-06-2022,17-06-2022,30-06-2022,140132.06,52346.18,409,30
ORD-100975,KappaKargo BV,05-09-2022,08-09-2022,22-09-2022,128140.54,61730.24,686,49
ORD-100976,KappaKargo BV,15-04-2022,24-04-2022,23-04-2022,165511.25,55817.5,313,15
ORD-100977,EpsilonEx Corp.,19-09-2023,24-09-2023,22-09-2023,196944.67,31770.14,274,21
ORD-100978,DeltaCargo Pvt.,20-01-2023,28-01-2023,27-01-2023,190622.77,49970.18,415,29
ORD-100979,EtaDistrib.,12-09-2023,26-09-2023,30-09-2023,227480.97,87384.09,158,1
ORD-100980,GammaGoods Inc.,08-10-2023,21-10-2023,21-10-2023,120129.54,33100.16,644,51
ORD-100981,BetaLogistics Ltd.,08-02-2024,14-02-2024,26-02-2024,135872.3,68856.58,174,8
ORD-100982,DeltaCargo Pvt.,23-08-2023,26-08-2023,08-09-2023,219148.92,125781.07,366,27
ORD-100983,ZetaFreight LLC,11-12-2023,18-12-2023,19-12-2023,74171.12,16391.75,347,21
ORD-100984,KappaKargo BV,05-10-2023,16-10-2023,28-10-2023,65250.45,35533.64,970,50
ORD-100985,ThetaTrade GmbH,16-12-2023,02-01-2024,02-01-2024,7235.26,3312.69,993,26
ORD-100986,DeltaCargo Pvt.,07-11-2023,16-11-2023,27-11-2023,185927.73,73158.42,125,0
ORD-100987,ThetaTrade GmbH,13-12-2022,21-12-2022,25-12-2022,173458.49,28654.53,199,4
ORD-100988,ZetaFreight LLC,27-09-2022,09-10-2022,07-10-2022,72796.48,22237.51,746,41
ORD-100989,KappaKargo BV,12-05-2024,16-05-2024,21-05-2024,36829.29,22011.99,333,23
ORD-100990,EtaDistrib.,11-01-2023,18-01-2023,29-01-2023,15420.08,6540.82,662,0
ORD-100991,KappaKargo BV,25-08-2023,28-08-2023,10-09-2023,124526.41,49292.75,925,15
ORD-100992,ThetaTrade GmbH,04-08-2022,16-08-2022,16-08-2022,52403.16,6173.54,204,11
ORD-100993,ZetaFreight LLC,18-04-2023,28-04-2023,10-05-2023,199382.29,51927.95,966,22
ORD-100994,ThetaTrade GmbH,03-08-2023,16-08-2023,18-08-2023,237758.26,81807.36,99,1
ORD-100995,IotaImports SA,17-11-2023,01-12-2023,06-12-2023,195330.56,82201.43,267,2
ORD-100996,GammaGoods Inc.,31-07-2023,10-08-2023,09-08-2023,213640.87,112921.58,532,27
ORD-100997,ThetaTrade GmbH,30-01-2023,17-02-2023,03-03-2023,247744.12,81516.3,887,42
ORD-100998,KappaKargo BV,19-11-2024,08-12-2024,19-12-2024,186498.56,44242.44,576,40
ORD-100999,ZetaFreight LLC,16-07-2023,20-07-2023,28-07-2023,143994.3,34650.94,182,5
ORD-101000,EpsilonEx Corp.,04-06-2024,23-06-2024,03-07-2024,203452.75,34364.28,286,3
ORD-101001,AlphaSupply Co.,17-03-2024,23-03-2024,04-04-2024,143143.66,24730.84,774,49
ORD-101002,ThetaTrade GmbH,04-09-2023,11-09-2023,11-09-2023,110966.2,28036.65,584,46
ORD-101003,KappaKargo BV,28-08-2024,09-09-2024,11-09-2024,12963.72,6265.27,62,2
ORD-101004,EtaDistrib.,21-05-2022,24-05-2022,22-05-2022,162530.2,49833.44,526,36
ORD-101005,KappaKargo BV,05-10-2024,14-10-2024,20-10-2024,224891.92,119144.01,436,27
ORD-101006,BetaLogistics Ltd.,19-07-2024,25-07-2024,31-07-2024,174822.11,100448.69,50,4
ORD-101007,ZetaFreight LLC,06-07-2023,17-07-2023,15-07-2023,104015.84,14324.03,285,10
ORD-101008,ThetaTrade GmbH,14-03-2024,31-03-2024,09-04-2024,156140.35,71108.1,939,8
ORD-101009,DeltaCargo Pvt.,24-07-2023,12-08-2023,10-08-2023,204174.26,29121.98,719,7
ORD-101010,IotaImports SA,22-10-2022,28-10-2022,08-11-2022,192238.83,26118.35,117,7
ORD-101011,BetaLogistics Ltd.,25-05-2024,06-06-2024,15-06-2024,125338.72,29816.15,65,4
ORD-101012,IotaImports SA,27-09-2022,08-10-2022,19-10-2022,93610.85,14116.64,378,14
ORD-101013,AlphaSupply Co.,11-12-2022,21-12-2022,21-12-2022,102231.62,44111.5,492,2
ORD-101014,AlphaSupply Co.,23-07-2023,06-08-2023,18-08-2023,227437.74,104180.08,481,3
ORD-101015,IotaImports SA,05-07-2024,25-07-2024,01-08-2024,46614.15,19560.8,712,34
ORD-101016,KappaKargo BV,25-02-2023,07-03-2023,19-03-2023,216430,83905.24,214,16
ORD-101017,EpsilonEx Corp.,26-06-2023,30-06-2023,09-07-2023,52844.51,25926.55,94,3
ORD-101018,GammaGoods Inc.,15-02-2022,06-03-2022,15-03-2022,245317.99,119295.49,689,36
ORD-101019,ZetaFreight LLC,07-05-2022,26-05-2022,24-05-2022,114844.02,61456.25,903,39
ORD-101020,GammaGoods Inc.,03-03-2022,11-03-2022,20-03-2022,184690.46,82482.37,209,15
ORD-101021,DeltaCargo Pvt.,20-03-2022,01-04-2022,06-04-2022,183696.74,51056.15,393,26
ORD-101022,AlphaSupply Co.,09-08-2024,27-08-2024,08-09-2024,194270.11,70391.88,645,10
ORD-101023,EtaDistrib.,10-07-2024,22-07-2024,31-07-2024,198401.99,68508.21,207,11
ORD-101024,BetaLogistics Ltd.,18-06-2024,29-06-2024,28-06-2024,14573.31,2243.32,867,59
ORD-101025,ThetaTrade GmbH,02-03-2022,21-03-2022,03-04-2022,71966.92,36406.02,264,20
ORD-101026,GammaGoods Inc.,27-03-2022,13-04-2022,12-04-2022,61278.82,34097.19,556,26
ORD-101027,IotaImports SA,04-11-2022,16-11-2022,19-11-2022,176155.34,104319.98,372,5
ORD-101028,EtaDistrib.,11-09-2023,16-09-2023,17-09-2023,172412.78,38617.67,684,31
ORD-101029,EpsilonEx Corp.,01-01-2023,11-01-2023,25-01-2023,77773.2,11496.44,238,13
ORD-101030,EpsilonEx Corp.,18-06-2023,03-07-2023,03-07-2023,199417.77,31013.64,143,3
ORD-101031,DeltaCargo Pvt.,09-07-2022,16-07-2022,28-07-2022,81347.04,40848.29,535,42
ORD-101032,AlphaSupply Co.,11-03-2024,23-03-2024,24-03-2024,89019.13,37020.46,872,16
ORD-101033,AlphaSupply Co.,10-12-2022,24-12-2022,02-01-2023,102718.46,49105.59,651,47
ORD-101034,ZetaFreight LLC,14-03-2022,18-03-2022,17-03-2022,187424.48,103570.43,768,26
ORD-101035,IotaImports SA,24-03-2024,06-04-2024,10-04-2024,7885.59,1680.69,462,0
ORD-101036,EtaDistrib.,15-09-2024,01-10-2024,09-10-2024,227083.99,64047.37,183,8
ORD-101037,IotaImports SA,17-01-2022,23-01-2022,02-02-2022,174553.46,86610.9,456,23
ORD-101038,ThetaTrade GmbH,24-04-2023,06-05-2023,18-05-2023,148716.6,34159.6,989,69
ORD-101039,DeltaCargo Pvt.,24-06-2024,09-07-2024,20-07-2024,63146.25,22291.92,793,34
ORD-101040,KappaKargo BV,13-02-2024,16-02-2024,22-02-2024,197450.76,63524.91,719,5
ORD-101041,GammaGoods Inc.,26-07-2024,09-08-2024,12-08-2024,218833.1,87019.55,336,25
ORD-101042,GammaGoods Inc.,31-03-2023,07-04-2023,09-04-2023,127878.95,75973.07,620,28
ORD-101043,EtaDistrib.,12-02-2023,22-02-2023,08-03-2023,76652.9,11640.32,642,14
ORD-101044,AlphaSupply Co.,16-02-2024,01-03-2024,09-03-2024,98235.57,33628.12,672,48
ORD-101045,ThetaTrade GmbH,18-06-2022,21-06-2022,04-07-2022,106981.5,61995.07,899,9
ORD-101046,DeltaCargo Pvt.,20-09-2022,23-09-2022,28-09-2022,79949.27,21901.18,698,5
ORD-101047,ThetaTrade GmbH,20-10-2023,31-10-2023,06-11-2023,179486.19,84412.11,260,11
ORD-101048,ThetaTrade GmbH,02-01-2024,22-01-2024,03-02-2024,88832.71,50158.08,260,13
ORD-101049,AlphaSupply Co.,12-05-2022,15-05-2022,25-05-2022,206198.22,45426.23,639,26
ORD-101050,DeltaCargo Pvt.,11-07-2023,28-07-2023,29-07-2023,118604.3,16686.45,873,65
ORD-101051,KappaKargo BV,04-02-2023,08-02-2023,14-02-2023,159095.24,21930.72,951,20
ORD-101052,KappaKargo BV,04-07-2023,15-07-2023,16-07-2023,237248.32,32383.64,629,50
ORD-101053,ZetaFreight LLC,15-11-2024,25-11-2024,05-12-2024,114283.15,31457.63,553,1
ORD-101054,EpsilonEx Corp.,25-03-2022,05-04-2022,03-04-2022,46734.82,7622.79,826,8
ORD-101055,EtaDistrib.,26-12-2024,30-12-2024,11-01-2025,139730.97,42270.42,979,15
ORD-101056,ThetaTrade GmbH,08-05-2023,24-05-2023,06-06-2023,126685.5,60437.06,76,0
ORD-101057,AlphaSupply Co.,25-04-2024,02-05-2024,30-04-2024,196732.91,49008.74,344,12
ORD-101058,DeltaCargo Pvt.,10-04-2023,26-04-2023,04-05-2023,215748.87,73291.85,367,25
ORD-101059,AlphaSupply Co.,07-12-2022,21-12-2022,20-12-2022,179591.84,29396.38,586,38
ORD-101060,ZetaFreight LLC,23-04-2024,05-05-2024,09-05-2024,243006.4,109145.07,330,20
ORD-101061,BetaLogistics Ltd.,23-01-2024,31-01-2024,03-02-2024,70952.7,18365.21,345,0
ORD-101062,IotaImports SA,07-06-2022,21-06-2022,27-06-2022,63602.91,10660.67,73,5
ORD-101063,DeltaCargo Pvt.,12-02-2024,03-03-2024,16-03-2024,76365.27,44088.36,53,2
ORD-101064,IotaImports SA,04-04-2024,23-04-2024,28-04-2024,169372.29,82113.59,477,28
ORD-101065,KappaKargo BV,01-03-2023,20-03-2023,24-03-2023,61972.55,26410.46,998,58
ORD-101066,GammaGoods Inc.,10-10-2024,16-10-2024,15-10-2024,26662.27,12304.63,331,5
ORD-101067,ThetaTrade GmbH,03-12-2023,16-12-2023,29-12-2023,244541.93,76479.55,278,11
ORD-101068,AlphaSupply Co.,01-01-2023,11-01-2023,14-01-2023,82079.64,20451.42,301,22
ORD-101069,KappaKargo BV,12-01-2022,01-02-2022,06-02-2022,59486.7,20819.95,975,21
ORD-101070,ThetaTrade GmbH,10-01-2024,30-01-2024,29-01-2024,92893.51,47619.91,681,39
ORD-101071,EtaDistrib.,17-08-2022,04-09-2022,06-09-2022,43814.16,25495.3,671,51
ORD-101072,ZetaFreight LLC,08-04-2024,13-04-2024,20-04-2024,13763.11,5541.59,230,7
ORD-101073,AlphaSupply Co.,29-07-2023,06-08-2023,19-08-2023,79818.97,23002.22,909,28
ORD-101074,GammaGoods Inc.,27-05-2023,11-06-2023,14-06-2023,87776.42,40298.42,237,9
ORD-101075,EtaDistrib.,29-06-2022,15-07-2022,22-07-2022,203698.98,91365.9,969,63
ORD-101076,GammaGoods Inc.,19-02-2024,28-02-2024,11-03-2024,111731.01,24997.82,955,34
ORD-101077,EtaDistrib.,01-07-2022,06-07-2022,10-07-2022,185504.31,58945.3,590,23
ORD-101078,IotaImports SA,03-04-2023,08-04-2023,11-04-2023,185249.59,30937.94,875,16
ORD-101079,IotaImports SA,04-07-2024,19-07-2024,17-07-2024,198303.06,59716.82,1000,79
ORD-101080,AlphaSupply Co.,04-10-2024,15-10-2024,28-10-2024,230034.68,110732.81,601,43
ORD-101081,ZetaFreight LLC,19-12-2024,30-12-2024,29-12-2024,127164.68,32675.14,779,37
ORD-101082,BetaLogistics Ltd.,15-11-2024,02-12-2024,03-12-2024,30468.56,12690.65,611,47
ORD-101083,GammaGoods Inc.,01-09-2023,04-09-2023,04-09-2023,14472.42,3818.18,548,30
ORD-101084,IotaImports SA,08-08-2022,24-08-2022,03-09-2022,50792.84,8815.19,368,28
ORD-101085,ThetaTrade GmbH,07-07-2024,14-07-2024,18-07-2024,208156.85,97978.13,672,9
ORD-101086,EtaDistrib.,27-05-2024,15-06-2024,24-06-2024,145715.63,57507.57,304,5
ORD-101087,ThetaTrade GmbH,20-12-2024,09-01-2025,17-01-2025,39328.97,20165.1,234,17
ORD-101088,BetaLogistics Ltd.,14-12-2023,26-12-2023,24-12-2023,37495.88,16478.58,311,10
ORD-101089,ZetaFreight LLC,05-06-2022,13-06-2022,16-06-2022,223418.22,113629.63,60,2
ORD-101090,GammaGoods Inc.,05-07-2023,12-07-2023,10-07-2023,132407.44,23498.88,938,57
ORD-101091,AlphaSupply Co.,06-05-2023,12-05-2023,11-05-2023,47114.93,19189.53,294,15
ORD-101092,KappaKargo BV,12-07-2024,01-08-2024,07-08-2024,224703.17,63745.88,810,22
ORD-101093,EpsilonEx Corp.,06-03-2023,12-03-2023,14-03-2023,181578.16,85932.45,463,15
ORD-101094,GammaGoods Inc.,26-12-2022,06-01-2023,05-01-2023,122053.33,47606.05,372,12
